gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,MonthlyCharges_x_MTM,Tenure_x_Security,MTM_x_NoSecurity,CostPerTenureMonth,Churn
Female,0,No,No,42.0,No,No phone service,Fiber optic,No internet service,No,One year,Yes,Electronic check,36.84,1584.37,0.0,0.0,0.0,0.8567441860465117,0
Female,0,Yes,No,12.0,Yes,No phone service,No,No internet service,Yes,Two year,No,Bank transfer,73.9,916.08,0.0,0.0,0.0,5.684615384615385,0
Female,0,Yes,No,30.0,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,62.55,1870.7,62.55,30.0,0.0,2.017741935483871,1
Male,0,No,No,45.0,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Bank transfer,31.79,1440.22,0.0,0.0,0.0,0.6910869565217391,0
Female,0,Yes,No,71.0,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,109.77,7792.71,109.77,0.0,1.0,1.5245833333333332,1
Male,0,Yes,No,7.0,Yes,No phone service,No,No internet service,No internet service,One year,No,Credit card,108.19,786.43,0.0,0.0,0.0,13.52375,0
Female,0,Yes,No,40.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,113.86,4537.34,113.86,0.0,1.0,2.777073170731707,0
Female,0,No,No,39.0,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Credit card,36.01,1376.28,36.01,0.0,1.0,0.90025,0
Female,0,Yes,Yes,5.0,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Mailed check,19.89,99.3,19.89,0.0,1.0,3.315,1
Male,0,Yes,No,44.0,No,Yes,DSL,No,No internet service,One year,Yes,Mailed check,92.28,4043.5,0.0,0.0,0.0,2.050666666666667,0
Male,0,Yes,No,6.0,Yes,No,DSL,No internet service,No,Month-to-month,No,Electronic check,45.07,254.15,45.07,0.0,1.0,6.438571428571429,0
Female,0,No,No,49.0,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Credit card,80.87,3959.26,80.87,49.0,0.0,1.6174000000000002,0
Male,0,No,Yes,15.0,No,Yes,DSL,No,No internet service,Month-to-month,Yes,Credit card,71.38,1062.08,71.38,0.0,1.0,4.46125,0
Male,1,Yes,No,9.0,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Credit card,75.83,676.87,75.83,9.0,0.0,7.583,0
Male,0,No,Yes,6.0,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Credit card,67.61,401.7,67.61,0.0,1.0,9.65857142857143,1
Male,0,No,No,33.0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,19.03,633.76,19.03,0.0,1.0,0.5597058823529412,0
Male,1,No,No,17.0,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Credit card,44.73,747.58,44.73,0.0,1.0,2.485,0
Male,0,No,No,33.0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Credit card,110.21,3625.98,110.21,0.0,1.0,3.241470588235294,1
Female,0,Yes,No,64.0,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,60.28,3875.67,60.28,0.0,1.0,0.9273846153846154,0
Female,0,No,No,60.0,Yes,Yes,Fiber optic,No,No internet service,One year,No,Bank transfer,49.68,3004.65,0.0,0.0,0.0,0.8144262295081968,0
Female,0,No,No,54.0,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,20.38,1136.56,20.38,0.0,1.0,0.3705454545454545,0
Male,0,No,No,34.0,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,55.12,1875.08,55.12,0.0,1.0,1.5748571428571427,0
Female,1,No,No,8.0,Yes,No,DSL,No,No,One year,Yes,Mailed check,40.22,344.58,0.0,0.0,0.0,4.4688888888888885,0
Male,1,No,No,29.0,Yes,Yes,DSL,Yes,No,One year,No,Bank transfer,70.08,2026.4,0.0,29.0,0.0,2.336,0
Male,0,No,No,2.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,87.25,184.02,87.25,2.0,0.0,29.083333333333332,0
Male,0,No,Yes,9.0,Yes,No,DSL,No,No internet service,Two year,No,Mailed check,24.13,219.43,0.0,0.0,0.0,2.413,0
Male,0,Yes,No,22.0,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Credit card,,1997.24,89.19,22.0,0.0,3.8778260869565218,0
Female,0,Yes,No,50.0,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,20.26,1000.77,20.26,0.0,1.0,0.39725490196078433,0
Male,0,Yes,Yes,56.0,Yes,No,Fiber optic,No internet service,No internet service,Two year,Yes,Bank transfer,86.37,4820.51,0.0,0.0,0.0,1.5152631578947369,0
Female,0,No,Yes,45.0,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,33.46,1506.8,33.46,0.0,1.0,0.7273913043478261,1
Male,0,Yes,No,19.0,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer,52.82,965.13,0.0,0.0,0.0,2.641,0
Female,0,Yes,No,51.0,Yes,No,DSL,No,No internet service,One year,Yes,Electronic check,30.29,1546.33,0.0,0.0,0.0,0.5825,0
Male,0,Yes,No,71.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,73.44,5165.37,73.44,71.0,0.0,1.02,0
Male,0,No,No,47.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,97.17,4549.59,97.17,0.0,1.0,2.024375,0
Female,0,No,No,55.0,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,74.04,4072.15,0.0,0.0,0.0,1.3221428571428573,0
Female,1,Yes,No,63.0,Yes,No,Fiber optic,Yes,Yes,Two year,No,Credit card,108.32,,0.0,63.0,0.0,1.6925,0
Male,0,No,Yes,51.0,Yes,Yes,DSL,Yes,No,One year,No,Credit card,21.2,1086.36,0.0,51.0,0.0,0.4076923076923077,0
Female,0,Yes,No,63.0,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,53.73,3341.39,53.73,63.0,0.0,0.83953125,0
Male,0,Yes,No,22.0,Yes,No,DSL,No internet service,No,One year,No,Bank transfer,55.97,1229.92,0.0,0.0,0.0,2.433478260869565,0
Female,0,No,No,22.0,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.92,1113.0,49.92,22.0,0.0,2.170434782608696,1
Female,1,Yes,Yes,13.0,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,60.1,804.68,60.1,0.0,1.0,4.292857142857143,1
Male,1,Yes,No,13.0,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,75.16,1007.69,0.0,0.0,0.0,5.368571428571428,0
Female,0,No,No,40.0,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,37.39,1478.01,37.39,0.0,1.0,0.9119512195121952,1
Male,0,Yes,No,66.0,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Mailed check,38.05,2503.18,0.0,0.0,0.0,0.567910447761194,0
Male,0,No,No,16.0,No,Yes,Fiber optic,No,No internet service,Month-to-month,No,Credit card,32.17,500.87,32.17,0.0,1.0,1.8923529411764708,0
Male,0,Yes,No,51.0,Yes,No,Fiber optic,No,Yes,One year,No,Electronic check,47.74,2451.86,0.0,0.0,0.0,0.9180769230769231,0
Male,0,No,No,6.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,82.51,499.22,82.51,0.0,1.0,11.787142857142857,1
Female,0,No,No,69.0,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,69.46,4792.53,69.46,0.0,1.0,0.9922857142857142,0
Male,0,No,Yes,38.0,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Electronic check,46.72,1774.11,46.72,0.0,1.0,1.1979487179487178,0
Male,0,Yes,No,36.0,Yes,No phone service,Fiber optic,Yes,No,Two year,Yes,Bank transfer,113.99,4115.01,0.0,36.0,0.0,3.0808108108108105,0
Female,0,No,No,26.0,No,No,Fiber optic,No,No internet service,Two year,No,Bank transfer,81.36,2098.26,0.0,0.0,0.0,3.013333333333333,0
Male,0,Yes,No,69.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,44.96,3118.09,44.96,0.0,1.0,0.6422857142857143,0
Female,0,No,No,30.0,Yes,No,DSL,No internet service,No internet service,One year,No,Mailed check,22.6,684.6,0.0,0.0,0.0,0.7290322580645162,0
Male,0,No,No,9.0,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,41.53,394.69,41.53,0.0,1.0,4.1530000000000005,0
Female,0,No,No,41.0,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Mailed check,66.8,2731.62,66.8,0.0,1.0,1.5904761904761904,0
Female,0,No,No,42.0,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Bank transfer,38.62,1623.07,0.0,42.0,0.0,0.8981395348837209,0
Female,0,No,Yes,53.0,No,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,50.35,2690.48,50.35,0.0,1.0,0.9324074074074075,1
Male,0,Yes,No,36.0,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer,116.83,4182.84,116.83,36.0,0.0,3.1575675675675674,0
Male,0,No,Yes,20.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card,111.57,2255.72,111.57,20.0,0.0,5.312857142857142,0
Female,1,No,No,1.0,No,No,DSL,Yes,No,One year,Yes,Bank transfer,68.97,63.8,0.0,1.0,0.0,34.485,0
Male,0,Yes,No,71.0,Yes,No,No,No,No,Two year,Yes,Mailed check,101.79,7242.75,0.0,0.0,0.0,1.41375,0
Female,0,Yes,No,14.0,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,No,Bank transfer,46.03,660.69,0.0,14.0,0.0,3.0686666666666667,0
Male,0,No,Yes,25.0,Yes,No phone service,DSL,No,No,Two year,Yes,Mailed check,92.58,2310.95,0.0,0.0,0.0,3.560769230769231,0
Female,0,No,No,11.0,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Mailed check,107.55,,0.0,0.0,0.0,8.9625,0
Female,0,No,No,17.0,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,101.31,1695.23,101.31,0.0,1.0,5.628333333333334,0
Male,0,Yes,No,5.0,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,81.29,370.63,0.0,5.0,0.0,13.548333333333334,0
Male,0,Yes,No,25.0,No,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,100.79,2521.89,100.79,25.0,0.0,3.8765384615384617,0
Female,0,Yes,No,68.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,18.7,1295.11,18.7,68.0,0.0,0.27101449275362316,0
Male,0,Yes,No,16.0,No,No phone service,Fiber optic,No,No internet service,Two year,Yes,Bank transfer,56.55,901.24,0.0,0.0,0.0,3.326470588235294,0
Female,0,Yes,Yes,69.0,Yes,No phone service,No,No internet service,No internet service,One year,No,Mailed check,94.87,6504.47,0.0,0.0,0.0,1.3552857142857144,0
Male,0,Yes,Yes,46.0,Yes,No,No,Yes,No internet service,One year,No,Credit card,58.67,2689.36,0.0,46.0,0.0,1.2482978723404257,0
Female,0,No,No,64.0,Yes,No phone service,DSL,Yes,No internet service,One year,Yes,Mailed check,36.69,2338.22,0.0,64.0,0.0,0.5644615384615385,0
Female,0,Yes,No,45.0,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Credit card,95.42,4286.82,0.0,45.0,0.0,2.0743478260869566,0
Male,0,Yes,Yes,71.0,Yes,No phone service,No,No,No internet service,Month-to-month,No,Bank transfer,79.04,5591.4,79.04,0.0,1.0,1.097777777777778,0
Female,0,Yes,Yes,40.0,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Mailed check,70.41,2801.9,70.41,0.0,1.0,1.7173170731707317,0
Male,0,No,No,59.0,No,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer,51.89,3031.59,0.0,59.0,0.0,0.8648333333333333,0
Female,0,No,Yes,3.0,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Electronic check,27.74,124.37,0.0,0.0,0.0,6.935,0
Male,0,Yes,No,67.0,Yes,No,DSL,No internet service,Yes,One year,Yes,Electronic check,104.37,7026.26,0.0,0.0,0.0,1.5348529411764706,0
Male,0,No,No,2.0,Yes,No phone service,No,No internet service,No,Month-to-month,No,Electronic check,,56.94,38.06,0.0,1.0,12.686666666666667,0
Male,0,No,No,15.0,Yes,No,Fiber optic,No internet service,No,Two year,No,Electronic check,81.44,1222.59,0.0,0.0,0.0,5.09,0
Male,0,Yes,No,53.0,Yes,No phone service,DSL,No,No,Two year,Yes,Credit card,47.37,2498.68,0.0,0.0,0.0,0.8772222222222221,0
Male,0,No,Yes,19.0,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,40.99,775.66,40.99,0.0,1.0,2.0495,1
Female,0,No,Yes,3.0,Yes,No phone service,Fiber optic,Yes,No internet service,One year,Yes,Bank transfer,62.68,196.0,0.0,3.0,0.0,15.67,0
Male,1,Yes,Yes,62.0,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,No,Mailed check,91.23,5660.08,0.0,62.0,0.0,1.448095238095238,0
Female,0,No,No,37.0,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,41.06,1538.87,41.06,0.0,1.0,1.0805263157894738,0
Male,0,Yes,No,35.0,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,27.27,944.24,27.27,35.0,0.0,0.7575,1
Male,0,Yes,Yes,23.0,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,66.51,1529.99,0.0,0.0,0.0,2.77125,0
Female,0,Yes,No,51.0,Yes,No,No,No internet service,No,One year,No,Bank transfer,72.81,3663.87,0.0,0.0,0.0,1.4001923076923077,0
Female,0,Yes,No,23.0,Yes,No phone service,DSL,No internet service,No,One year,Yes,Credit card,83.66,1927.38,0.0,0.0,0.0,3.4858333333333333,0
Male,0,No,Yes,40.0,Yes,No,No,No internet service,Yes,One year,Yes,Credit card,63.09,2481.86,0.0,0.0,0.0,1.538780487804878,0
Male,0,No,Yes,10.0,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,56.73,542.0,56.73,0.0,1.0,5.157272727272727,1
Female,1,Yes,No,22.0,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,33.27,757.37,0.0,0.0,0.0,1.446521739130435,0
Female,0,Yes,No,2.0,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,48.02,121.71,0.0,0.0,0.0,16.006666666666668,0
Female,0,No,No,21.0,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer,42.84,879.51,42.84,0.0,1.0,1.9472727272727275,1
Male,0,No,Yes,28.0,Yes,No phone service,No,Yes,No internet service,One year,Yes,Electronic check,31.25,909.32,0.0,28.0,0.0,1.0775862068965518,0
Male,1,No,No,54.0,Yes,Yes,No,No,No,One year,No,Credit card,113.48,6142.41,0.0,0.0,0.0,2.0632727272727274,0
Female,1,No,Yes,59.0,Yes,No phone service,DSL,No internet service,Yes,One year,No,Electronic check,36.34,2153.67,0.0,0.0,0.0,0.6056666666666667,0
Female,0,No,No,38.0,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.21,2834.76,75.21,38.0,0.0,1.9284615384615382,0
Male,1,Yes,No,66.0,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Electronic check,58.29,3883.54,58.29,66.0,0.0,0.87,0
Male,1,No,No,26.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,72.8,1907.4,72.8,0.0,1.0,2.696296296296296,0
Male,0,No,Yes,36.0,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,76.49,2737.77,76.49,0.0,1.0,2.067297297297297,0
Female,1,Yes,Yes,44.0,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,70.02,3034.46,0.0,0.0,0.0,1.5559999999999998,0
Male,0,No,No,13.0,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Credit card,50.98,639.46,0.0,0.0,0.0,3.641428571428571,0
Male,0,Yes,Yes,30.0,Yes,Yes,DSL,No internet service,No internet service,One year,No,Bank transfer,52.07,1565.25,0.0,0.0,0.0,1.6796774193548387,0
Male,0,Yes,No,64.0,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,35.05,2238.93,35.05,64.0,0.0,0.5392307692307692,0
Female,0,No,Yes,34.0,Yes,No,DSL,Yes,No,Month-to-month,No,Bank transfer,59.32,2046.81,59.32,34.0,0.0,1.6948571428571428,0
Male,0,Yes,Yes,67.0,Yes,No,DSL,No,No,Two year,Yes,Credit card,54.2,3610.03,0.0,0.0,0.0,0.7970588235294118,0
Male,0,Yes,No,49.0,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,117.24,,117.24,49.0,0.0,2.3447999999999998,0
Male,1,No,Yes,13.0,Yes,No,Fiber optic,No internet service,Yes,One year,Yes,Credit card,27.34,376.37,0.0,0.0,0.0,1.9528571428571428,0
Male,0,No,No,33.0,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer,75.77,2474.08,75.77,33.0,0.0,2.228529411764706,0
Female,1,No,No,27.0,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer,116.95,3169.88,0.0,0.0,0.0,4.176785714285715,0
Male,0,No,Yes,68.0,Yes,No,DSL,Yes,No,One year,No,Bank transfer,110.78,7532.73,0.0,68.0,0.0,1.6055072463768116,0
Male,0,No,No,24.0,Yes,No phone service,DSL,No,No internet service,Two year,No,Credit card,87.36,2085.63,0.0,0.0,0.0,3.4944,0
Female,0,Yes,No,35.0,Yes,No phone service,No,Yes,Yes,Two year,No,Mailed check,57.69,1975.24,0.0,35.0,0.0,1.6025,0
Male,0,Yes,No,50.0,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,90.71,4544.6,90.71,0.0,1.0,1.778627450980392,0
Female,0,Yes,No,69.0,No,Yes,DSL,Yes,No internet service,One year,Yes,Electronic check,111.64,7689.67,0.0,69.0,0.0,1.594857142857143,0
Female,0,Yes,No,39.0,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Credit card,72.22,2808.97,72.22,39.0,0.0,1.8054999999999999,1
Male,0,Yes,No,61.0,Yes,No phone service,Fiber optic,No internet service,No internet service,One year,No,Mailed check,52.31,3218.93,0.0,0.0,0.0,0.8437096774193549,0
Female,0,Yes,No,9.0,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,19.32,173.25,19.32,0.0,1.0,1.932,0
Male,0,Yes,No,64.0,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.62,4396.54,68.62,0.0,1.0,1.0556923076923077,0
Female,1,Yes,No,15.0,No,No phone service,No,No,No internet service,One year,Yes,Credit card,27.31,448.68,0.0,0.0,0.0,1.706875,0
Male,0,No,Yes,55.0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,49.86,2745.68,49.86,0.0,1.0,0.8903571428571428,0
Female,0,Yes,Yes,38.0,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Electronic check,80.26,3033.95,80.26,0.0,1.0,2.057948717948718,0
Female,0,No,Yes,43.0,Yes,No phone service,No,No internet service,No,One year,Yes,Electronic check,45.78,1993.89,0.0,0.0,0.0,1.0404545454545455,0
Female,1,Yes,Yes,7.0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,40.39,284.13,40.39,0.0,1.0,5.04875,1
Male,0,Yes,No,38.0,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,76.88,2911.16,0.0,0.0,0.0,1.9712820512820513,0
Male,0,Yes,No,7.0,No,No phone service,DSL,Yes,No,Month-to-month,No,Electronic check,25.32,159.29,25.32,7.0,0.0,3.165,0
Male,0,No,Yes,40.0,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Credit card,110.84,4427.87,110.84,0.0,1.0,2.7034146341463416,1
Male,0,No,No,29.0,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Electronic check,116.33,3392.55,116.33,0.0,1.0,3.877666666666667,0
Female,0,Yes,No,15.0,Yes,No,Fiber optic,No internet service,No internet service,Two year,Yes,Mailed check,116.92,1742.63,0.0,0.0,0.0,7.3075,0
Male,0,Yes,No,35.0,Yes,Yes,Fiber optic,No,No internet service,One year,No,Mailed check,18.67,656.8,0.0,0.0,0.0,0.5186111111111111,0
Female,0,No,No,16.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,18.23,274.87,18.23,16.0,0.0,1.0723529411764705,1
Female,0,Yes,No,6.0,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,28.32,198.4,28.32,6.0,0.0,4.045714285714285,1
Male,0,No,No,3.0,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Bank transfer,,301.61,0.0,3.0,0.0,27.43,0
Male,1,No,Yes,25.0,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Credit card,104.94,2603.89,0.0,25.0,0.0,4.036153846153846,0
Female,0,Yes,Yes,53.0,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,19.78,1035.14,19.78,0.0,1.0,0.36629629629629634,0
Male,0,No,No,41.0,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,No,Mailed check,25.16,1004.34,0.0,41.0,0.0,0.599047619047619,0
Male,0,No,Yes,9.0,Yes,No phone service,No,No internet service,No,One year,No,Electronic check,48.35,445.67,0.0,0.0,0.0,4.835,0
Female,0,No,Yes,32.0,Yes,No phone service,No,Yes,Yes,One year,Yes,Bank transfer,45.93,1483.39,0.0,32.0,0.0,1.3918181818181818,0
Female,0,No,Yes,42.0,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Credit card,18.15,775.21,18.15,42.0,0.0,0.42209302325581394,0
Male,0,Yes,No,17.0,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,26.14,458.14,26.14,17.0,0.0,1.4522222222222223,1
Male,0,Yes,No,10.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,85.82,828.45,85.82,0.0,1.0,7.801818181818181,0
Male,0,No,No,18.0,Yes,No,Fiber optic,Yes,No internet service,One year,No,Bank transfer,77.11,1393.13,0.0,18.0,0.0,4.058421052631579,0
Female,0,Yes,No,5.0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,53.38,294.45,53.38,0.0,1.0,8.896666666666667,1
Female,0,Yes,No,18.0,Yes,No phone service,No,No internet service,No internet service,Month-to-month,No,Electronic check,42.49,758.02,42.49,0.0,1.0,2.2363157894736845,0
Female,1,No,No,38.0,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,65.45,2508.65,65.45,38.0,0.0,1.6782051282051282,0
Female,0,Yes,No,57.0,No,No,DSL,No internet service,No,Two year,No,Bank transfer,81.85,4662.28,0.0,0.0,0.0,1.411206896551724,0
Female,0,Yes,Yes,62.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,48.47,3002.65,48.47,62.0,0.0,0.7693650793650794,0
Male,0,No,Yes,48.0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,31.3,1478.23,31.3,0.0,1.0,0.6387755102040816,1
Male,0,Yes,No,26.0,No,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card,109.73,2843.44,109.73,0.0,1.0,4.064074074074075,0
Female,1,No,No,67.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,29.58,2007.53,29.58,67.0,0.0,0.435,1
Female,0,Yes,No,66.0,Yes,No,DSL,Yes,Yes,One year,No,Credit card,101.86,6710.01,0.0,66.0,0.0,1.5202985074626865,0
Female,0,Yes,No,26.0,Yes,Yes,DSL,Yes,No internet service,One year,Yes,Credit card,74.27,1968.93,0.0,26.0,0.0,2.7507407407407407,0
Male,0,No,No,1.0,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,64.95,61.67,0.0,1.0,0.0,32.475,0
Male,0,Yes,Yes,31.0,Yes,No,Fiber optic,No,Yes,One year,No,Bank transfer,43.57,1377.65,0.0,0.0,0.0,1.3615625,0
Male,1,Yes,No,34.0,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,88.0,2992.21,88.0,0.0,1.0,2.5142857142857142,0
Male,0,Yes,No,49.0,Yes,No phone service,DSL,No,No internet service,Month-to-month,No,Mailed check,67.09,3241.14,67.09,0.0,1.0,1.3418,0
Female,0,No,No,11.0,Yes,Yes,DSL,No internet service,No internet service,One year,No,Electronic check,28.29,296.66,0.0,0.0,0.0,2.3575,0
Female,0,Yes,Yes,39.0,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card,100.12,3890.24,100.12,39.0,0.0,2.503,0
Male,0,Yes,Yes,23.0,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.5,1975.7,86.5,23.0,0.0,3.6041666666666665,0
Male,0,Yes,No,36.0,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,94.99,3394.54,94.99,0.0,1.0,2.567297297297297,0
Female,0,Yes,Yes,2.0,No,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,40.81,61.88,40.81,2.0,0.0,13.603333333333333,1
Male,0,Yes,Yes,38.0,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Electronic check,50.15,1917.9,50.15,0.0,1.0,1.2858974358974358,0
Female,0,No,No,3.0,No,Yes,No,No,Yes,Two year,No,Electronic check,50.85,205.09,0.0,0.0,0.0,12.7125,0
Female,0,Yes,No,61.0,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,34.08,2082.96,34.08,61.0,0.0,0.5496774193548387,0
